,index,Channel ID,Channel Name,Created,Description,Genre,Comment Count,Subscriber Count,Video Count,View Count,Upload Frequency,Popularity,Label
672,83,UCITPFZDd6zjwmXAM2blTGXw,Karine Vlog,2013-10-08,"Bienvenue sur ma seconde chaîne, qui est consacrée aux vlogs! Je me nomme Karine Pothier et j'ai 25 ans. - Je suis une Youtubeuse québécoise et une ...",Vlog,0,28023,28023,7516375,1,7544398,0
673,56,UCXraD85Dh_zvmkR4fwuOUpA,Sydney Trains Vlogs,2013-03-07,"Hello Everyone, My name is Phil and welcome to the world of Sydney Trains Vlogs. Im a train spotter based in Sydney, NSW, Australia. On this channel you will ...",Vlog,0,8542,8542,7398706,5,7407248,0
674,44,UCcNtltXOjp_NiFCXHeVOYcQ,Dina Tokio Vlogs,2017-11-12,"A channel sharing family life, fashion, beauty, being a mum and perhaps a little travelling.. Business and Collaborations: management@dinatorkia.com PO BOX ...",Vlog,0,100171,100171,3822983,7,3923154,0
675,65,UCoKGanMmrKj8RAqAwS5vRug,Landon Vlogs,2014-08-19,"This is my Daily Vlogging Channel !! Business Inquiries: landondtalks@gmail.com P.O BOX # 14015 2408 Lakeshore Blvd W. Etobicoke, On M8V4A2.",Vlog,0,49850,49850,3626698,1,3676548,0
676,79,UCoN-7O1EudN8GaZ_7gA-nWw,TLife Daily Vlogs,2014-01-19,"Welcome To TLife Daily Vlogs* Our family consists of Tyler (Dad), Jessica (Mom), Journey (Daughter), Talon (Son), & Jaspen (Baby Daughter). We have three ...",Vlog,0,21966,21966,3303276,2,3325242,0
677,22,UCRJOoaHq957oP2rkCSf9ASg,Candoos Family Vlogs,2010-07-21,"WELCOME To the life of the CANDOOS! We are a family of 7, trying to break through the struggles of Marriage, School, and having a crazy house full.",Vlog,0,17126,17126,3228451,2,3245577,0
678,48,UCr_GV7liU3Vufqz95IWidPw,Dziarma Vlog,2010-06-02,,Vlog,72,80602,80602,2754916,31,2835590,Inconsistent
679,20,UCYFy-kOuPb4Dh6qWo1lfvLQ,LeeLee & Gramz Vlogs,2015-10-28,"Everyday We Lit, So Hit that Subscribe button and join the Yungngang!!",Vlog,0,35056,35056,2743373,2,2778429,0
680,62,UCGXk-8MDe3uwD-fLCuZuyFA,Steves vlogs,2012-04-23,Join our family Vlogs. We are living in the UK. There's me Steve (35) my partner Rachael (32) my daughters Jasmine (15) Sophie (11) Lacey (8) Chloe (2) and ...,Vlog,3,5336,5336,2710057,1,2715396,Popular
681,31,UCBOd5KMWdkVPc70RWw5GmbA,MikeyBustosVLOGS,2015-12-20,"Hi guys, my name is Mikey Bustos, and I'm just a boy living in an epic world with a dream to change it! My bio is pretty random: In short, I am a professional ...",Vlog,0,50261,50261,2238919,1,2289180,0
682,47,UCXsCPmJi7RZFjpS-RmYgn_Q,Anil Geela vlogs,2017-05-18,"Vloger,teacher,anchor.... Hello friends i want to become good friend of u..... I will introduce our culture,our festivals,our tourism places, so Subscribe my ...",Vlog,0,33679,33679,1953813,5,1987492,0
683,33,UC_lWt_nOkuZnLCYc75woj0Q,Marcum's Vlog,2013-06-10,"Vlogger, 16 ani. Cică fac chestii faine. Abonează-te! Fă bani cu ajutorul youtube,apasă aici http://www.air.io/?page_id=1432&aff=702 ...",Vlog,1,30752,30752,1913080,19,1943833,Inconsistent
684,88,UC9SbfTIqc4XfWNmfSEV8O4A,Leausa Vlogs,2013-09-07,G'day FAMILIA! So... Once upon a time.... We are the LEAUSA FAMILY :) Our Parents were Born and Raised in Samoa Met in Pago Pago (American Samoa) ...,Vlog,0,4171,4171,1264274,2,1268445,0
685,63,UC05YA--GNusacp_p_w9aL0g,Transport For NSW Vlogs,2014-06-29,"Hi, I'm Cameron What you will find on this channel is Trains, Buses, Ferries and Light Rail around New South Wales, Australia. I also have videos from Victoria ...",Vlog,0,2118,2118,1192374,4,1194492,0
686,6,UCnM1ay_QoQOpa1N2iejLA7A,Katie Betzing Vlogs,2016-04-18,Hey I'm Katie Betzing and this is a vlog channel of a behind the scenes look into my life.,Vlog,0,61418,61418,898050,7,959468,0
687,57,UC0DiZThoaByGjeHutpqoarA,Jamie Ped's Vlogs,2011-03-15,Its my Daily Video Diary Vlog thing :),Vlog,18,3783,3783,879999,5,883800,0
688,32,UCTya3dclGw5pLOus1C5Gfyg,HoldOver Vlog,2016-03-27,"As my main channel evolved past the airgun community, I started to feel pressure to steer away from hard-core airgun subjects. I also felt that every video had to ...",Vlog,0,14007,14007,334578,25,348585,Inconsistent
689,45,UCp3N13aCjNxD17wDTZmxwnA,Kaya Vlogs,2016-09-26,"Daily life, Travel, MukBang and.. some simple ASMR videos. :) 일상, 여행, 먹방, 자투리 ASMR 등을 자유롭게 올리고 있어요 ^^ 메인채널 : KayaASMR Check out ...",Vlog,0,6433,6433,302642,12,309075,Popular
690,43,UCSkmmnfLTBH7eOMFvevRvbQ,JONAS VLOG,2012-07-17,"Ich bins, uFoneTV! Hier präsentiere ich euch kleine Informationen, Vlogs oder anderen Kram... (Was eigentlich niemanden intressiert) =)",Vlog,8,100129,100129,0,-2,100137,Inconsistent
691,85,UCETlpmUQtuYu7-l1l2VUcGw,BARÁTOK Blog Vlog,2017-07-03,SZÓRAKOZTATUNK NEVETETTÜNK NE SÉRTŐDJ MEG A VIDEÓKBAN EL HANGZOTTAK MIATT HA TETSZIK AMIT CSINÁLUNK TARTS VELÜNK ÉS ...,Vlog,0,110,110,81644,1,81754,0
